27/06/2017;00:07:30;254.8853194;0
27/06/2017;00:22:30;279.0664861;0
27/06/2017;00:37:30;280.1189306;0
27/06/2017;00:52:30;258.4087361;0
27/06/2017;01:07:30;249.8374028;0
27/06/2017;01:22:30;255.3566667;0
27/06/2017;01:37:30;252.3288472;0
27/06/2017;01:52:30;232.5187639;0
27/06/2017;02:07:30;214.9615139;0
27/06/2017;02:22:30;211.453625;0
27/06/2017;02:37:30;194.3236111;0
27/06/2017;02:52:30;161.8204167;0
27/06/2017;03:07:30;144.7353056;0
27/06/2017;03:22:30;136.116125;0
27/06/2017;03:37:30;120.4706806;0
27/06/2017;03:52:30;114.8585139;0
27/06/2017;04:07:30;124.8750972;0
27/06/2017;04:22:30;138.156625;0
27/06/2017;04:37:30;150.6446667;0
27/06/2017;04:52:30;170.2856389;0
27/06/2017;05:07:30;198.3537083;0
27/06/2017;05:22:30;216.5419028;0
27/06/2017;05:37:30;225.2699306;0
27/06/2017;05:52:30;243.5384306;0
27/06/2017;06:07:30;274.2745972;0
27/06/2017;06:22:30;303.5249861;0
27/06/2017;06:37:30;319.2160556;0
27/06/2017;06:52:30;324.57575;0
27/06/2017;07:07:30;328.7031389;0
27/06/2017;07:22:30;326.6610556;0
27/06/2017;07:37:30;309.6909583;0
27/06/2017;07:52:30;285.6033056;0
27/06/2017;08:07:30;266.4962361;0
27/06/2017;08:22:30;248.5909861;0
27/06/2017;08:37:30;227.3021944;0
27/06/2017;08:52:30;214.2399861;0
27/06/2017;09:07:30;212.3710556;0
27/06/2017;09:22:30;225.6922917;0
27/06/2017;09:37:30;248.0433611;0
27/06/2017;09:52:30;252.7305278;0
27/06/2017;10:07:30;249.5443889;0
27/06/2017;10:22:30;241.823875;0
27/06/2017;10:37:30;227.7964444;0
27/06/2017;10:52:30;215.8457361;0
27/06/2017;11:07:30;200.3704028;0
27/06/2017;11:22:30;192.3315694;0
27/06/2017;11:37:30;190.1567361;0
27/06/2017;11:52:30;194.5258472;0
27/06/2017;12:07:30;200.7694583;0
27/06/2017;12:22:30;194.8721389;0
27/06/2017;12:37:30;191.9288472;0
27/06/2017;12:52:30;188.8826806;0
27/06/2017;13:07:30;174.3612361;0
27/06/2017;13:22:30;161.4340139;0
27/06/2017;13:37:30;160.8831389;0
27/06/2017;13:52:30;164.961875;0
27/06/2017;14:07:30;165.2427361;0
27/06/2017;14:22:30;172.4765972;0
27/06/2017;14:37:30;193.08375;0
27/06/2017;14:52:30;216.6749028;0
27/06/2017;15:07:30;217.1007639;0
27/06/2017;15:22:30;192.3316667;0
27/06/2017;15:37:30;172.0727222;0
27/06/2017;15:52:30;158.7564167;0
27/06/2017;16:07:30;142.5371528;0
27/06/2017;16:22:30;131.9506806;0
27/06/2017;16:37:30;145.57275;0
27/06/2017;16:52:30;165.6761528;0
27/06/2017;17:07:30;156.0085833;0
27/06/2017;17:22:30;135.1766944;0
27/06/2017;17:37:30;129.0675139;0
27/06/2017;17:52:30;135.0806111;0
27/06/2017;18:07:30;152.6206528;0
27/06/2017;18:22:30;178.8725;0
27/06/2017;18:37:30;189.1501528;0
27/06/2017;18:52:30;169.0717222;0
27/06/2017;19:07:30;143.3036667;0
27/06/2017;19:22:30;132.11525;0
27/06/2017;19:37:30;130.7990278;0
27/06/2017;19:52:30;135.9193889;0
27/06/2017;20:07:30;144.6757222;0
27/06/2017;20:22:30;157.0106944;0
27/06/2017;20:37:30;167.5460417;0
27/06/2017;20:52:30;166.7176389;0
27/06/2017;21:07:30;171.4070972;0
27/06/2017;21:22:30;187.0408333;0
27/06/2017;21:37:30;197.6751806;0
27/06/2017;21:52:30;202.604625;0
27/06/2017;22:07:30;210.0110139;0
27/06/2017;22:22:30;222.4951667;0
27/06/2017;22:37:30;233.9921806;0
27/06/2017;22:52:30;236.2161389;0
27/06/2017;23:07:30;232.4379167;0
27/06/2017;23:22:30;234.6196111;0
27/06/2017;23:37:30;243.4514722;0
27/06/2017;23:52:30;249.733875;0
28/06/2017;00:07:30;255.0439167;0
28/06/2017;00:22:30;261.7852083;0
28/06/2017;00:37:30;263.5152639;0
28/06/2017;00:52:30;258.4469861;0
28/06/2017;01:07:30;251.1502917;0
28/06/2017;01:22:30;244.2680278;0
28/06/2017;01:37:30;233.4176528;0
28/06/2017;01:52:30;218.4979583;0
28/06/2017;02:07:30;215.4344444;0
28/06/2017;02:22:30;223.5142083;0
28/06/2017;02:37:30;213.8098056;0
28/06/2017;02:52:30;185.4234306;0
28/06/2017;03:07:30;163.6633611;0
28/06/2017;03:22:30;147.3875278;0
28/06/2017;03:37:30;128.6313333;0
28/06/2017;03:52:30;122.15075;0
28/06/2017;04:07:30;131.8485833;0
28/06/2017;04:22:30;145.2432778;0
28/06/2017;04:37:30;154.9238472;0
28/06/2017;04:52:30;171.6290833;0
28/06/2017;05:07:30;203.9443611;0
28/06/2017;05:22:30;231.6983611;0
28/06/2017;05:37:30;246.4578333;0
28/06/2017;05:52:30;266.1748056;0
28/06/2017;06:07:30;297.8064583;0
28/06/2017;06:22:30;326.8498333;0
28/06/2017;06:37:30;341.2924306;0
28/06/2017;06:52:30;348.5250417;0
28/06/2017;07:07:30;354.7016111;0
28/06/2017;07:22:30;345.2146528;0
28/06/2017;07:37:30;318.396375;0
28/06/2017;07:52:30;292.6043194;0
28/06/2017;08:07:30;279.4545833;0
28/06/2017;08:22:30;270.3898889;0
28/06/2017;08:37:30;252.1672083;0
28/06/2017;08:52:30;232.6378611;0
28/06/2017;09:07:30;218.2513889;0
28/06/2017;09:22:30;209.4074028;0
28/06/2017;09:37:30;218.1503333;0
28/06/2017;09:52:30;244.9169861;0
28/06/2017;10:07:30;253.4314306;0
28/06/2017;10:22:30;232.0863056;0
28/06/2017;10:37:30;208.8780139;0
28/06/2017;10:52:30;189.7774306;0
28/06/2017;11:07:30;181.5574722;0
28/06/2017;11:22:30;181.482;0
28/06/2017;11:37:30;174.4570417;0
28/06/2017;11:52:30;168.9373889;0
28/06/2017;12:07:30;170.0275139;0
28/06/2017;12:22:30;168.6694444;0
28/06/2017;12:37:30;159.8591667;0
28/06/2017;12:52:30;153.3382639;0
28/06/2017;13:07:30;163.2250417;0
28/06/2017;13:22:30;168.2881528;0
28/06/2017;13:37:30;148.3220139;0
28/06/2017;13:52:30;134.9923056;0
28/06/2017;14:07:30;149.9352083;0
28/06/2017;14:22:30;167.7424167;0
28/06/2017;14:37:30;166.4157361;0
28/06/2017;14:52:30;161.3055972;0
28/06/2017;15:07:30;159.402625;0
28/06/2017;15:22:30;155.0414306;0
28/06/2017;15:37:30;161.258625;0
28/06/2017;15:52:30;189.6135694;0
28/06/2017;16:07:30;207.7414028;0
28/06/2017;16:22:30;184.3117917;0
28/06/2017;16:37:30;152.9371111;0
28/06/2017;16:52:30;147.0263056;0
28/06/2017;17:07:30;151.5105694;0
28/06/2017;17:22:30;156.9115694;0
28/06/2017;17:37:30;167.3865694;0
28/06/2017;17:52:30;172.6595;0
28/06/2017;18:07:30;175.2230694;0
28/06/2017;18:22:30;183.7123889;0
28/06/2017;18:37:30;184.790625;0
28/06/2017;18:52:30;170.0580972;0
28/06/2017;19:07:30;167.2598333;0
28/06/2017;19:22:30;179.8356806;0
28/06/2017;19:37:30;171.9420278;0
28/06/2017;19:52:30;149.8173056;0
28/06/2017;20:07:30;142.3860556;0
28/06/2017;20:22:30;143.7870833;0
28/06/2017;20:37:30;146.2151468;0
28/06/2017;20:52:30;150.5890895;0
28/06/2017;21:07:30;168.0309099;0
28/06/2017;21:22:30;167.126263;0
28/06/2017;21:37:30;194.1727917;0
28/06/2017;21:52:30;205.6017917;0
28/06/2017;22:07:30;204.9760139;0
28/06/2017;22:22:30;202.15825;0
28/06/2017;22:37:30;203.2345417;0
28/06/2017;22:52:30;209.8603333;0
28/06/2017;23:07:30;226.0345417;0
28/06/2017;23:22:30;239.5150694;0
28/06/2017;23:37:30;248.1649444;0
28/06/2017;23:52:30;254.7534167;0
29/06/2017;00:07:30;262.6190694;0
29/06/2017;00:22:30;267.5026667;0
29/06/2017;00:37:30;262.3626389;0
29/06/2017;00:52:30;254.3970833;0
29/06/2017;01:07:30;252.4172778;0
29/06/2017;01:22:30;253.5376806;0
29/06/2017;01:37:30;244.2523472;0
29/06/2017;01:52:30;224.7334861;0
29/06/2017;02:07:30;216.7020278;0
29/06/2017;02:22:30;219.2231667;0
29/06/2017;02:37:30;202.7266667;0
29/06/2017;02:52:30;167.9186389;0
29/06/2017;03:07:30;143.0550556;0
29/06/2017;03:22:30;130.5975417;0
29/06/2017;03:37:30;117.9240972;0
29/06/2017;03:52:30;112.9173889;0
29/06/2017;04:07:30;137.2257083;0
29/06/2017;04:22:30;168.6808194;0
29/06/2017;04:37:30;168.2627083;0
29/06/2017;04:52:30;171.6332083;0
29/06/2017;05:07:30;204.0047917;0
29/06/2017;05:22:30;230.4107778;0
29/06/2017;05:37:30;241.8341111;0
29/06/2017;05:52:30;260.2574861;0
29/06/2017;06:07:30;292.5115556;0
29/06/2017;06:22:30;321.6761667;0
29/06/2017;06:37:30;336.1911806;0
29/06/2017;06:52:30;339.5730139;0
29/06/2017;07:07:30;342.7990694;0
29/06/2017;07:22:30;346.0996528;0
29/06/2017;07:37:30;336.6685;0
29/06/2017;07:52:30;311.8020278;0
