date,value
2017-07-01 00:02:30,253.5783617377239
2017-07-01 00:07:30,293.16516666666666
2017-07-01 00:12:30,292.6758333333334
2017-07-01 00:17:30,290.1301666666666
2017-07-01 00:22:30,288.10549999999984
2017-07-01 00:27:30,266.2045000000001
2017-07-01 00:32:30,267.4278333333334
2017-07-01 00:37:30,271.0711666666664
2017-07-01 00:42:30,258.96000000000015
2017-07-01 00:47:30,258.966
2017-07-01 00:52:30,262.5621666666665
2017-07-01 00:57:30,256.4399999999994
2017-07-01 01:02:30,258.7160103360908
2017-07-01 01:07:30,257.35428286374764
2017-07-01 01:12:30,270.92049999999995
2017-07-01 01:17:30,265.13633333333337
2017-07-01 01:22:30,259.691
2017-07-01 01:27:30,252.95149999999995
2017-07-01 01:32:30,253.30133333333333
2017-07-01 01:37:30,247.33366666666666
2017-07-01 01:42:30,252.35833333333358
2017-07-01 01:47:30,235.4478333333335
2017-07-01 01:52:30,229.13566666666657
2017-07-01 01:57:30,219.06299999999987
2017-07-01 02:02:30,217.98116666666624
2017-07-01 02:07:30,228.05700000000002
2017-07-01 02:12:30,220.93766666666693
2017-07-01 02:17:30,225.16433333333293
2017-07-01 02:22:30,224.57766666666703
2017-07-01 02:27:30,228.4593333333337
2017-07-01 02:32:30,236.5296666666668
2017-07-01 02:37:30,215.8011666666655
2017-07-01 02:42:30,197.56400000000122
2017-07-01 02:47:30,180.502833333333
2017-07-01 02:52:30,176.06200000000058
2017-07-01 02:57:30,166.67600000000039
2017-07-01 03:02:30,167.86983333333296
2017-07-01 03:07:30,161.23983333333285
2017-07-01 03:12:30,166.8283333333336
2017-07-01 03:17:30,159.64650000000006
2017-07-01 03:22:30,148.6481666666666
2017-07-01 03:27:30,135.41416666666692
2017-07-01 03:32:30,129.73816666666676
2017-07-01 03:37:30,131.9543333333338
2017-07-01 03:42:30,127.01449999999932
2017-07-01 03:47:30,134.2196666666664
2017-07-01 03:52:30,140.2325000000019
2017-07-01 03:57:30,142.15216666666583
2017-07-01 04:02:30,155.05000000000018
2017-07-01 04:07:30,170.2730000000006
2017-07-01 04:12:30,177.9603333333348
2017-07-01 04:17:30,182.08533333333344
2017-07-01 04:22:30,182.191499999999
2017-07-01 04:27:30,180.1053333333325
2017-07-01 04:32:30,192.79633333333413
2017-07-01 04:37:30,198.13733333333357
2017-07-01 04:42:30,179.8884999999991
2017-07-01 04:47:30,177.15533333333315
2017-07-01 04:52:30,161.33433333333096
2017-07-01 04:57:30,166.5901666666664
2017-07-01 05:02:30,219.40016666666543
2017-07-01 05:07:30,291.756166666667
2017-07-01 05:12:30,300.0113333333338
2017-07-01 05:17:30,294.99016666666694
2017-07-01 05:22:30,293.4475000000007
2017-07-01 05:27:30,257.9336666666659
2017-07-01 05:32:30,241.58850000000166
2017-07-01 05:37:30,250.66983333333474
2017-07-01 05:42:30,257.99750000000085
2017-07-01 05:47:30,253.75233333333244
2017-07-01 05:52:30,255.32716666666693
2017-07-01 05:57:30,259.90383333333466
2017-07-01 06:02:30,290.13700000000017
2017-07-01 06:07:30,319.3708333333325
2017-07-01 06:12:30,339.64916666666704
2017-07-01 06:17:30,336.21116666666785
2017-07-01 06:22:30,340.6190000000024
2017-07-01 06:27:30,339.5206666666654
2017-07-01 06:32:30,352.79249999999956
2017-07-01 06:37:30,356.17783333333045
2017-07-01 06:42:30,354.60683333333236
2017-07-01 06:47:30,341.4659999999976
2017-07-01 06:52:30,330.3763333333318
2017-07-01 06:57:30,326.1718333333347
2017-07-01 07:02:30,331.90000000000236
2017-07-01 07:07:30,339.4210000000012
2017-07-01 07:12:30,349.022666666664
2017-07-01 07:17:30,342.41849999999795
2017-07-01 07:22:30,335.8784999999998
2017-07-01 07:27:30,328.50100000000293
2017-07-01 07:32:30,311.87850000000253
2017-07-01 07:37:30,301.07600000000366
2017-07-01 07:42:30,299.4905000000026
2017-07-01 07:47:30,283.9093333333303
2017-07-01 07:52:30,282.78183333333254
2017-07-01 07:57:30,298.6885000000002
2017-07-01 08:02:30,296.1971666666659
2017-07-01 08:07:30,288.7459999999992
2017-07-01 08:12:30,271.05733333333137
2017-07-01 08:17:30,261.6191666666664
2017-07-01 08:22:30,263.22649999999794
2017-07-01 08:27:30,261.4348333333355
2017-07-01 08:32:30,313.01633333333393
2017-07-01 08:37:30,332.86733333333177
2017-07-01 08:42:30,331.71766666666645
2017-07-01 08:47:30,319.97933333333367
2017-07-01 08:52:30,274.2183333333287
2017-07-01 08:57:30,267.51883333333626
2017-07-01 09:02:30,280.5491666666676
2017-07-01 09:07:30,266.2375000000002
2017-07-01 09:12:30,239.51733333333414
2017-07-01 09:17:30,238.41133333333255
2017-07-01 09:22:30,217.8963333333386
2017-07-01 09:27:30,219.80233333333126
2017-07-01 09:32:30,210.97550000000228
2017-07-01 09:37:30,199.68633333333128
2017-07-01 09:42:30,183.05066666666244
2017-07-01 09:47:30,182.6364999999969
2017-07-01 09:52:30,179.01833333333343
2017-07-01 09:57:30,178.53933333333407
2017-07-01 10:02:30,162.41116666666494
2017-07-01 10:07:30,150.2571666666663
2017-07-01 10:12:30,148.87416666666832
2017-07-01 10:17:30,150.15566666666746
2017-07-01 10:22:30,151.99149999999645
2017-07-01 10:27:30,144.8926666666648
2017-07-01 10:32:30,138.12449999999808
2017-07-01 10:37:30,125.47133333333295
2017-07-01 10:42:30,122.4481666666652
2017-07-01 10:47:30,122.39766666667128
2017-07-01 10:52:30,114.94633333333331
2017-07-01 10:57:30,124.4493333333321
2017-07-01 11:02:30,119.59049999999843
2017-07-01 11:07:30,115.0409999999938
2017-07-01 11:12:30,128.73783333333267
2017-07-01 11:17:30,135.82899999999972
2017-07-01 11:22:30,131.6166666666668
2017-07-01 11:27:30,122.19816666666338
2017-07-01 11:32:30,130.49533333333602
2017-07-01 11:37:30,132.4760000000042
2017-07-01 11:42:30,132.6223333333328
2017-07-01 11:47:30,131.3868333333321
2017-07-01 11:52:30,134.14866666666967
2017-07-01 11:57:30,140.19283333333078
2017-07-01 12:02:30,149.6081666666596
2017-07-01 12:07:30,167.03266666666786
2017-07-01 12:12:30,163.79750000000604
2017-07-01 12:17:30,161.93883333332997
2017-07-01 12:22:30,161.0451666666704
2017-07-01 12:27:30,151.13333333333867
2017-07-01 12:32:30,137.08150000000387
2017-07-01 12:37:30,126.46216666666442
2017-07-01 12:42:30,123.13133333333099
2017-07-01 12:47:30,126.04433333333509
2017-07-01 12:52:30,126.43949999999677
2017-07-01 12:57:30,125.75983333333716
2017-07-01 13:02:30,121.97683333334135
2017-07-01 13:07:30,121.26833333332797
2017-07-01 13:12:30,114.79000000000269
2017-07-01 13:17:30,123.64533333333202
2017-07-01 13:22:30,130.6746666666604
2017-07-01 13:27:30,131.66300000000228
2017-07-01 13:32:30,129.3648333333349
2017-07-01 13:37:30,124.45566666666491
2017-07-01 13:42:30,115.93799999999646
2017-07-01 13:47:30,106.25433333333058
2017-07-01 13:52:30,106.112499999992
2017-07-01 13:57:30,117.3760000000002
2017-07-01 14:02:30,116.3128333333334
2017-07-01 14:07:30,117.47033333334002
2017-07-01 14:12:30,115.125
2017-07-01 14:17:30,121.99283333333369
2017-07-01 14:22:30,123.2338333333355
2017-07-01 14:27:30,130.2353333333267
2017-07-01 14:32:30,140.78283333332547
2017-07-01 14:37:30,140.13850000000457
2017-07-01 14:42:30,139.53083333333234
2017-07-01 14:47:30,133.87716666666893
2017-07-01 14:52:30,137.72299999999814
2017-07-01 14:57:30,165.69933333333756
2017-07-01 15:02:30,197.6216666666678
2017-07-01 15:07:30,253.20349999999962
2017-07-01 15:12:30,246.98883333333106
2017-07-01 15:17:30,247.66433333333225
2017-07-01 15:22:30,215.29299999999785
2017-07-01 15:27:30,197.90583333333416
2017-07-01 15:32:30,175.44966666666915
2017-07-01 15:37:30,126.1676666666699
2017-07-01 15:42:30,120.47683333333043
2017-07-01 15:47:30,123.74499999999898
2017-07-01 15:52:30,116.07583333333423
2017-07-01 15:57:30,116.80433333332985
2017-07-01 16:02:30,113.78766666666888
2017-07-01 16:07:30,106.31766666666408
2017-07-01 16:12:30,102.74083333334056
