date,value
2017-08-01 00:02:30,312.90827709143315
2017-08-01 00:07:30,330.8946666666667
2017-08-01 00:12:30,334.6838333333332
2017-08-01 00:17:30,326.97866666666664
2017-08-01 00:22:30,320.7019999999998
2017-08-01 00:27:30,316.755666666667
2017-08-01 00:32:30,319.57816666666633
2017-08-01 00:37:30,316.9580000000002
2017-08-01 00:42:30,309.81338888888854
2017-08-01 00:47:30,304.8566111111111
2017-08-01 00:52:30,301.9366666666667
2017-08-01 00:57:30,299.8538333333331
2017-08-01 01:02:30,300.88699999999994
2017-08-01 01:07:30,318.22700000000054
2017-08-01 01:12:30,337.7634999999998
2017-08-01 01:17:30,327.79216666666684
2017-08-01 01:22:30,316.220055555556
2017-08-01 01:27:30,298.8295555555553
2017-08-01 01:32:30,288.33938888888815
2017-08-01 01:37:30,289.46933333333345
2017-08-01 01:42:30,286.8178333333335
2017-08-01 01:47:30,260.77199999999993
2017-08-01 01:52:30,246.95800000000008
2017-08-01 01:57:30,247.37666666666655
2017-08-01 02:02:30,250.996666666666
2017-08-01 02:07:30,260.85616666666647
2017-08-01 02:12:30,250.9680000000012
2017-08-01 02:17:30,257.29200000000174
2017-08-01 02:22:30,267.5840000000003
2017-08-01 02:27:30,274.14833333333354
2017-08-01 02:32:30,259.5254999999984
2017-08-01 02:37:30,236.58333333333394
2017-08-01 02:42:30,201.40633333333244
2017-08-01 02:47:30,185.7268333333318
2017-08-01 02:52:30,172.90950000000157
2017-08-01 02:57:30,166.95549999999866
2017-08-01 03:02:30,171.22416666666504
2017-08-01 03:07:30,165.91666666666697
2017-08-01 03:12:30,163.909666666666
2017-08-01 03:17:30,176.86066666666602
2017-08-01 03:22:30,164.1576666666674
2017-08-01 03:27:30,153.67249999999922
2017-08-01 03:32:30,149.90850000000046
2017-08-01 03:37:30,149.58249999999953
2017-08-01 03:42:30,152.1206666666667
2017-08-01 03:47:30,156.59050000000025
2017-08-01 03:52:30,169.70250000000033
2017-08-01 03:57:30,169.73683333333338
2017-08-01 04:02:30,190.5298333333335
2017-08-01 04:07:30,217.39049999999952
2017-08-01 04:12:30,226.65233333333117
2017-08-01 04:17:30,232.31583333333492
2017-08-01 04:22:30,224.1115000000018
2017-08-01 04:27:30,222.02133333333313
2017-08-01 04:32:30,243.05049999999937
2017-08-01 04:37:30,240.569833333333
2017-08-01 04:42:30,239.59188888889003
2017-08-01 04:47:30,248.1760000000013
2017-08-01 04:52:30,254.10916666666708
2017-08-01 04:57:30,261.79883333333055
2017-08-01 05:02:30,282.96399999999994
2017-08-01 05:07:30,309.55266666666375
2017-08-01 05:12:30,322.5430000000006
2017-08-01 05:17:30,325.02699999999913
2017-08-01 05:22:30,289.59778759970567
2017-08-01 05:27:30,293.6615334585893
2017-08-01 05:32:30,326.2763333333333
2017-08-01 05:37:30,339.79450000000014
2017-08-01 05:42:30,330.68449999999996
2017-08-01 05:47:30,318.71600000000024
2017-08-01 05:52:30,316.0811666666664
2017-08-01 05:57:30,321.88900000000035
2017-08-01 06:02:30,342.55899999999997
2017-08-01 06:07:30,377.6620000000004
2017-08-01 06:12:30,389.5625555555556
2017-08-01 06:17:30,392.8581666666662
2017-08-01 06:22:30,387.59933333333356
2017-08-01 06:27:30,384.6084999999998
2017-08-01 06:32:30,388.06349999999975
2017-08-01 06:37:30,385.3516111111119
2017-08-01 06:42:30,374.3333333333335
2017-08-01 06:47:30,368.8200555555552
2017-08-01 06:52:30,358.413
2017-08-01 06:57:30,349.63549999999964
2017-08-01 07:02:30,349.80716666666694
2017-08-01 07:07:30,361.6533333333341
2017-08-01 07:12:30,370.90099999999984
2017-08-01 07:17:30,359.8969999999995
2017-08-01 07:22:30,350.98399999999947
2017-08-01 07:27:30,343.8074999999999
2017-08-01 07:32:30,337.59500000000025
2017-08-01 07:37:30,321.72616666666636
2017-08-01 07:42:30,296.3186666666661
2017-08-01 07:47:30,286.5810000000015
2017-08-01 07:52:30,280.1825000000008
2017-08-01 07:57:30,288.96633333333193
2017-08-01 08:02:30,290.0484999999999
2017-08-01 08:07:30,273.5858333333322
2017-08-01 08:12:30,271.4473333333344
2017-08-01 08:17:30,271.50333333333356
2017-08-01 08:22:30,261.33700000000044
2017-08-01 08:27:30,255.2498333333333
2017-08-01 08:32:30,254.05816666666624
2017-08-01 08:37:30,243.84783333333507
2017-08-01 08:42:30,232.7566666666662
2017-08-01 08:47:30,228.39999999999964
2017-08-01 08:52:30,222.97516666666525
2017-08-01 08:57:30,221.98583333333409
2017-08-01 09:02:30,225.47016666666605
2017-08-01 09:07:30,234.26450000000204
2017-08-01 09:12:30,241.83366666666552
2017-08-01 09:17:30,244.24733333333188
2017-08-01 09:22:30,227.3491666666696
2017-08-01 09:27:30,223.9376666666676
2017-08-01 09:32:30,218.07416666667086
2017-08-01 09:37:30,219.54300000000148
2017-08-01 09:42:30,217.4820000000018
2017-08-01 09:47:30,231.5079999999998
2017-08-01 09:52:30,242.91866666666556
2017-08-01 09:57:30,238.81716666666762
2017-08-01 10:02:30,252.244833333335
2017-08-01 10:07:30,250.6336666666657
2017-08-01 10:12:30,247.7678333333315
2017-08-01 10:17:30,250.46200000000317
2017-08-01 10:22:30,242.51466666666784
2017-08-01 10:27:30,230.03016666666736
2017-08-01 10:32:30,239.73233333333428
2017-08-01 10:37:30,240.9390000000003
2017-08-01 10:42:30,243.31333333333532
2017-08-01 10:47:30,260.9226666666664
2017-08-01 10:52:30,261.7275000000009
2017-08-01 10:57:30,254.02933333333567
2017-08-01 11:02:30,244.2501666666667
2017-08-01 11:07:30,229.34399999999823
2017-08-01 11:12:30,222.86466666666456
2017-08-01 11:17:30,231.3743333333341
2017-08-01 11:22:30,217.40800000000036
