date,value
2018-04-01 00:07:30,15.566222222222226
2018-04-01 00:22:30,15.766222222222225
2018-04-01 00:37:30,14.516111111111114
2018-04-01 00:52:30,14.747111111111117
2018-04-01 01:07:30,13.232666666666674
2018-04-01 01:22:30,10.856000000000007
2018-04-01 01:37:30,11.200888888888898
2018-04-01 01:52:30,9.781055555555568
2018-04-01 02:07:30,10.361499999999992
2018-04-01 02:22:30,9.417722222222224
2018-04-01 02:37:30,7.66605555555553
2018-04-01 02:52:30,7.939333333333337
2018-04-01 03:07:30,7.909999999999968
2018-04-01 03:22:30,7.6186111111111074
2018-04-01 03:37:30,7.074222222222262
2018-04-01 03:52:30,7.606999999999972
2018-04-01 04:07:30,6.991777777777799
2018-04-01 04:22:30,6.492166666666692
2018-04-01 04:37:30,7.429611111111114
2018-04-01 04:52:30,8.29894444444443
2018-04-01 05:07:30,8.171111111111118
2018-04-01 05:22:30,9.322666666666693
2018-04-01 05:37:30,9.15061111111109
2018-04-01 05:52:30,9.878666666666676
2018-04-01 06:07:30,9.738722222222236
2018-04-01 06:22:30,9.828888888888882
2018-04-01 06:37:30,9.376388888888952
2018-04-01 06:52:30,10.6131666666667
2018-04-01 07:07:30,13.593500000000065
2018-04-01 07:22:30,14.419499999999974
2018-04-01 07:37:30,13.667222222222163
2018-04-01 07:52:30,15.329111111111105
2018-04-01 08:07:30,18.567499999999942
2018-04-01 08:22:30,25.703777777777763
2018-04-01 08:37:30,26.823333333333327
2018-04-01 08:52:30,31.438277777777838
2018-04-01 09:07:30,34.73133333333328
2018-04-01 09:22:30,33.613
2018-04-01 09:37:30,33.91733333333332
2018-04-01 09:52:30,38.75999999999999
2018-04-01 10:07:30,38.0
2018-04-01 10:22:30,37.615166666666475
2018-04-01 10:37:30,39.18977777777855
2018-04-01 10:52:30,41.947222222222216
2018-04-01 11:07:30,42.20555555555555
2018-04-01 11:22:30,45.32416666666666
2018-04-01 11:37:30,41.947222222222216
2018-04-01 11:52:30,42.20555555555555
2018-04-01 12:07:30,41.65277777777778
2018-04-01 12:22:30,41.530555555555566
2018-04-01 12:37:30,36.62000000000001
2018-04-01 12:52:30,34.885722222222235
2018-04-01 13:07:30,33.99844444444443
2018-04-01 13:22:30,29.742722222222234
2018-04-01 13:37:30,32.424444444444454
2018-04-01 13:52:30,26.338444444444466
2018-04-01 14:07:30,29.742722222222234
2018-04-01 14:22:30,32.424444444444454
2018-04-01 14:37:30,26.338444444444466
2018-04-01 14:52:30,32.361277777777765
2018-04-01 15:07:30,30.812055555555553
2018-04-01 15:22:30,26.654611111111087
2018-04-01 15:37:30,24.004388888888894
2018-04-01 15:52:30,23.88327777777775
2018-04-01 16:07:30,23.941111111111102
2018-04-01 16:22:30,21.813277777777785
2018-04-01 16:37:30,21.065722222222206
2018-04-01 16:52:30,20.860499999999973
2018-04-01 17:07:30,19.22983333333332
2018-04-01 17:22:30,18.96561111111112
2018-04-01 17:37:30,21.92011111111111
2018-04-01 17:52:30,21.468000000000018
2018-04-01 18:07:30,21.194333333333304
2018-04-01 18:22:30,20.0265
2018-04-01 18:37:30,23.624333333333308
2018-04-01 18:52:30,22.20266666666669
2018-04-01 19:07:30,17.016444444444517
2018-04-01 19:22:30,20.894722222222303
2018-04-01 19:37:30,27.913944444444443
2018-04-01 19:52:30,28.409722222222232
2018-04-01 20:07:30,29.33555555555563
2018-04-01 20:22:30,25.976111111111088
2018-04-01 20:37:30,24.426500000000033
2018-04-01 20:52:30,28.312500000000114
2018-04-01 21:07:30,28.33549999999991
2018-04-01 21:22:30,24.64488888888877
2018-04-01 21:37:30,21.282611111111127
2018-04-01 21:52:30,22.58383333333325
2018-04-01 22:07:30,20.885611111111075
2018-04-01 22:22:30,18.76088888888887
2018-04-01 22:37:30,17.62644444444436
2018-04-01 22:52:30,17.578222222222276
2018-04-01 23:07:30,15.692222222222199
2018-04-01 23:22:30,13.741666666666674
2018-04-01 23:37:30,14.140222222222178
2018-04-01 23:52:30,14.915333333333251
2018-04-02 00:07:30,13.330444444444424
2018-04-02 00:22:30,13.035611111111164
2018-04-02 00:37:30,10.952611111111082
2018-04-02 00:52:30,9.932222222222206
2018-04-02 01:07:30,10.119611111111
2018-04-02 01:22:30,8.89750000000015
2018-04-02 01:37:30,6.951388888888914
2018-04-02 01:52:30,7.510555555555585
2018-04-02 02:07:30,7.246499999999969
2018-04-02 02:22:30,6.7695555555555975
2018-04-02 02:37:30,7.038611111111095
2018-04-02 02:52:30,6.3386666666665406
2018-04-02 03:07:30,5.982833333333247
2018-04-02 03:22:30,5.947055555555494
2018-04-02 03:37:30,5.723055555555447
2018-04-02 03:52:30,5.778388888888912
2018-04-02 04:07:30,5.6739444444443725
2018-04-02 04:22:30,6.961666666666588
2018-04-02 04:37:30,6.411666666666747
2018-04-02 04:52:30,7.262611111111027
2018-04-02 05:07:30,8.391666666666652
2018-04-02 05:22:30,8.020388888888988
2018-04-02 05:37:30,8.680944444444323
2018-04-02 05:52:30,10.135722222222283
2018-04-02 06:07:30,10.4027777777776
2018-04-02 06:22:30,15.873111111111255
2018-04-02 06:37:30,12.468777777777861
2018-04-02 06:52:30,14.790111111111171
2018-04-02 07:07:30,18.769166666666703
2018-04-02 07:22:30,24.370777777777906
2018-04-02 07:37:30,26.13522222222195
2018-04-02 07:52:30,27.910222222222277
2018-04-02 08:07:30,28.112777777777637
2018-04-02 08:22:30,32.09244444444448
2018-04-02 08:37:30,33.297333333333434
2018-04-02 08:52:30,30.973333333333358
2018-04-02 09:07:30,37.79777777777782
2018-04-02 09:22:30,39.053333333333285
2018-04-02 09:37:30,37.15211111111125
2018-04-02 09:52:30,33.816500000000126
2018-04-02 10:07:30,33.32150000000001
2018-04-02 10:22:30,31.017611111111364
2018-04-02 10:37:30,30.696666666666488
2018-04-02 10:52:30,30.227777777777877
2018-04-02 11:07:30,28.4224999999999
2018-04-02 11:22:30,27.912333333333212
2018-04-02 11:37:30,32.79144444444455
2018-04-02 11:52:30,28.20988888888905
2018-04-02 12:07:30,25.09422222222201
2018-04-02 12:22:30,29.50222222222214
2018-04-02 12:37:30,30.136499999999838
2018-04-02 12:52:30,27.15677777777773
2018-04-02 13:07:30,24.660000000000075
2018-04-02 13:22:30,27.0153333333335
2018-04-02 13:37:30,26.04411111111108
2018-04-02 13:52:30,30.22516666666684
2018-04-02 14:07:30,31.88311111111125
2018-04-02 14:22:30,29.031444444444556
2018-04-02 14:37:30,28.582944444444596
2018-04-02 14:52:30,24.199666666666644
2018-04-02 15:07:30,25.141555555555446
2018-04-02 15:22:30,21.927944444444623
2018-04-02 15:37:30,20.3854444444446
2018-04-02 15:52:30,20.526777777777625
2018-04-02 16:07:30,21.678055555555602
2018-04-02 16:22:30,20.090111111111128
2018-04-02 16:37:30,20.828333333333376
2018-04-02 16:52:30,27.20122222222244
2018-04-02 17:07:30,23.692055555555267
2018-04-02 17:22:30,21.68111111111148
2018-04-02 17:37:30,24.797722222222088
2018-04-02 17:52:30,23.594111111111037
2018-04-02 18:07:30,22.274777777777672
2018-04-02 18:22:30,24.59488888888927
2018-04-02 18:37:30,22.545388888888734
2018-04-02 18:52:30,25.45305555555524
2018-04-02 19:07:30,23.41088888888908
2018-04-02 19:22:30,28.802388888888803
2018-04-02 19:37:30,27.52105555555545
2018-04-02 19:52:30,26.950000000000273
2018-04-02 20:07:30,28.483888888888487
2018-04-02 20:22:30,28.007444444444445
2018-04-02 20:37:30,30.616166666666693
2018-04-02 20:52:30,26.48211111111141
2018-04-02 21:07:30,25.015111111110397
2018-04-02 21:22:30,26.220222222221764
2018-04-02 21:37:30,24.220944444444285
2018-04-02 21:52:30,22.046333333333678
2018-04-02 22:07:30,19.055555555555657
2018-04-02 22:22:30,21.37922222222187
2018-04-02 22:37:30,19.00355555555552
2018-04-02 22:52:30,21.41311111111054
2018-04-02 23:07:30,19.825999999999567
2018-04-02 23:22:30,18.92711111111112
2018-04-02 23:37:30,15.019222222222195
2018-04-02 23:52:30,12.19483333333392
2018-04-03 00:07:30,16.00155555555557
2018-04-03 00:22:30,14.681666666666386
2018-04-03 00:37:30,10.926055555555651
2018-04-03 00:52:30,9.616166666666686
2018-04-03 01:07:30,12.579444444444563
2018-04-03 01:22:30,9.515277777778008
2018-04-03 01:37:30,8.153444444444176
2018-04-03 01:52:30,8.184388888889316
2018-04-03 02:07:30,7.112833333333581
2018-04-03 02:22:30,7.161888888888825
2018-04-03 02:37:30,6.838388888888858
2018-04-03 02:52:30,6.3678333333332375
2018-04-03 03:07:30,6.701222222222442
2018-04-03 03:22:30,6.427166666666835
2018-04-03 03:37:30,6.2617222222220335
2018-04-03 03:52:30,6.299555555556253
2018-04-03 04:07:30,6.3561666666669225
2018-04-03 04:22:30,7.017333333333682
2018-04-03 04:37:30,7.83355555555545
2018-04-03 04:52:30,8.019833333333281
2018-04-03 05:07:30,7.696055555555631
2018-04-03 05:22:30,7.4521111111116625
2018-04-03 05:37:30,7.698555555555687
2018-04-03 05:52:30,8.958777777777867
2018-04-03 06:07:30,10.898444444444523
2018-04-03 06:22:30,10.132611111111146
2018-04-03 06:37:30,12.211999999999987
2018-04-03 06:52:30,13.77066666666633
2018-04-03 07:07:30,20.304000000000087
2018-04-03 07:22:30,22.651277777777523
2018-04-03 07:37:30,24.70505555555565
2018-04-03 07:52:30,26.118777777777723
2018-04-03 08:07:30,25.812777777778134
2018-04-03 08:22:30,33.734277777777145
2018-04-03 08:37:30,33.37666666666655
2018-04-03 08:52:30,27.93066666666709
2018-04-03 09:07:30,25.007555555554966
2018-04-03 09:22:30,28.184833333333696
2018-04-03 09:37:30,29.03744444444419
2018-04-03 09:52:30,26.73011111111145
2018-04-03 10:07:30,29.366333333333394
2018-04-03 10:22:30,32.69999999999982
2018-04-03 10:37:30,30.2922777777776
2018-04-03 10:52:30,27.313222222222517
2018-04-03 11:07:30,24.810944444444427
2018-04-03 11:22:30,26.8942222222222
2018-04-03 11:37:30,27.15000000000009
2018-04-03 11:52:30,25.13666666666632
2018-04-03 12:07:30,28.04188888888893
2018-04-03 12:22:30,28.10544444444395
2018-04-03 12:37:30,25.46244444444437
2018-04-03 12:52:30,29.14283333333333
2018-04-03 13:07:30,28.543833333333627
2018-04-03 13:22:30,29.38111111111084
2018-04-03 13:37:30,27.62644444444459
2018-04-03 13:52:30,33.7304444444444
