date,value
2017-01-01 00:02:30,73.0
2017-01-01 00:07:30,76.40383333333334
2017-01-01 00:12:30,85.80566666666664
2017-01-01 00:17:30,85.88283333333331
2017-01-01 00:22:30,80.01450000000007
2017-01-01 00:27:30,78.46866666666659
2017-01-01 00:32:30,69.82566666666668
2017-01-01 00:37:30,66.74499999999992
2017-01-01 00:42:30,74.95500000000004
2017-01-01 00:47:30,73.42199999999997
2017-01-01 00:52:30,80.50600000000014
2017-01-01 00:57:30,77.76616666666655
2017-01-01 01:02:30,81.05866666666662
2017-01-01 01:07:30,85.98999999999991
2017-01-01 01:12:30,77.3605
2017-01-01 01:17:30,80.22000000000003
2017-01-01 01:22:30,72.91516666666666
2017-01-01 01:27:30,112.52816666666672
2017-01-01 01:32:30,130.86150000000015
2017-01-01 01:37:30,130.66066666666677
2017-01-01 01:42:30,132.8211666666666
2017-01-01 01:47:30,124.21566666666651
2017-01-01 01:52:30,97.94766666666693
2017-01-01 01:57:30,54.445833333333674
2017-01-01 02:02:30,39.59016666666696
2017-01-01 02:07:30,40.03750000000025
2017-01-01 02:12:30,40.14533333333361
2017-01-01 02:17:30,48.54733333333354
2017-01-01 02:22:30,41.74949999999977
2017-01-01 02:27:30,39.303000000000004
2017-01-01 02:32:30,36.21133333333364
2017-01-01 02:37:30,38.950000000000045
2017-01-01 02:42:30,38.918833333333055
2017-01-01 02:47:30,40.30466666666655
2017-01-01 02:52:30,40.51333333333321
2017-01-01 02:57:30,45.14849999999956
2017-01-01 03:02:30,52.264999999999866
2017-01-01 03:07:30,49.231666666666676
2017-01-01 03:12:30,47.68599999999981
2017-01-01 03:17:30,57.4580000000002
2017-01-01 03:22:30,45.8499999999999
2017-01-01 03:27:30,42.995833333333515
2017-01-01 03:32:30,42.00949999999989
2017-01-01 03:37:30,40.619000000000035
2017-01-01 03:42:30,46.78016666666657
2017-01-01 03:47:30,51.07499999999993
2017-01-01 03:52:30,54.72566666666728
2017-01-01 03:57:30,48.17999999999985
2017-01-01 04:02:30,56.028499999999894
2017-01-01 04:07:30,55.52149999999961
2017-01-01 04:12:30,53.35150000000022
2017-01-01 04:17:30,55.93666666666604
2017-01-01 04:22:30,62.78933333333293
2017-01-01 04:27:30,58.2773333333339
2017-01-01 04:32:30,69.50700000000029
2017-01-01 04:37:30,75.71216666666623
