2017-01-01,00:07:30,70.0,0
2017-01-01,00:22:30,81.45533333333333,0
2017-01-01,00:37:30,70.50855555555555,0
2017-01-01,00:52:30,77.23138888888889,0
2017-01-01,01:07:30,81.46972222222217,0
2017-01-01,01:22:30,88.55444444444447,0
2017-01-01,01:37:30,132.3788333333335,0
2017-01-01,01:52:30,92.20305555555572,0
2017-01-01,02:07:30,39.92433333333349,0
2017-01-01,02:22:30,43.19994444444443,0
2017-01-01,02:37:30,38.026722222222254,0
2017-01-01,02:52:30,41.98883333333311,0
2017-01-01,03:07:30,49.727555555555455,0
2017-01-01,03:22:30,48.76794444444455,0
2017-01-01,03:37:30,43.13622222222216,0
2017-01-01,03:52:30,51.32688888888902,0
2017-01-01,04:07:30,54.96716666666657,0
2017-01-01,04:22:30,59.00111111111097,0
2017-01-01,04:37:30,68.3486111111115,0
2017-01-01,04:52:30,60.7971666666665,0
2017-01-01,05:07:30,81.05361111111121,0
2017-01-01,05:22:30,93.13266666666664,0
2017-01-01,05:37:30,85.98072222222231,0
2017-01-01,05:52:30,90.25533333333328,0
2017-01-01,06:07:30,99.92461111111128,0
2017-01-01,06:22:30,106.20783333333291,0
2017-01-01,06:37:30,88.6165000000001,0
2017-01-01,06:52:30,62.0923333333335,0
2017-01-01,07:07:30,65.47311111111118,0
2017-01-01,07:22:30,63.39633333333269,0
2017-01-01,07:37:30,48.139888888888436,0
2017-01-01,07:52:30,51.538055555556184,0
2017-01-01,08:07:30,53.51272222222315,0
2017-01-01,08:22:30,46.72316666666666,0
2017-01-01,08:37:30,46.69277777777778,0
2017-01-01,08:52:30,52.62394444444408,0
2017-01-01,09:07:30,50.61649999999962,0
2017-01-01,09:22:30,51.35594444444405,0
2017-01-01,09:37:30,51.66916666666658,0
2017-01-01,09:52:30,75.05383333333339,0
2017-01-01,10:07:30,102.1110000000003,0
2017-01-01,10:22:30,47.255055555555366,0
2017-01-01,10:37:30,60.40822222222278,0
2017-01-01,10:52:30,70.86966666666693,0
2017-01-01,11:07:30,66.83249999999998,0
2017-01-01,11:22:30,70.0097777777778,0
2017-01-01,11:37:30,46.63944444444496,0
2017-01-01,11:52:30,42.70183333333353,0
2017-01-01,12:07:30,45.744833333333645,0
2017-01-01,12:22:30,43.671444444444205,0
2017-01-01,12:37:30,36.89616666666734,0
2017-01-01,12:52:30,33.96955555555542,0
2017-01-01,13:07:30,33.844055555556224,0
2017-01-01,13:22:30,34.765333333332364,0
2017-01-01,13:37:30,38.313388888888774,0
2017-01-01,13:52:30,39.17327777777837,0
2017-01-01,14:07:30,38.93250000000126,0
2017-01-01,14:22:30,32.73900000000003,0
2017-01-01,14:37:30,35.93922222222228,0
2017-01-01,14:52:30,36.81033333333335,0
2017-01-01,15:07:30,32.61661111111107,0
2017-01-01,15:22:30,41.29705555555529,0
2017-01-01,15:37:30,104.42138888888893,0
2017-01-01,15:52:30,110.41438888888929,0
2017-01-01,16:07:30,65.20566666666627,0
2017-01-01,16:22:30,42.17877777777676,0
2017-01-01,16:37:30,41.99988888888903,0
2017-01-01,16:52:30,37.20299999999952,0
2017-01-01,17:07:30,81.72866666666869,0
2017-01-01,17:22:30,94.06294444444576,0
2017-01-01,17:37:30,46.03555555555522,0
2017-01-01,17:52:30,46.24249999999938,0
2017-01-01,18:07:30,58.42649999999868,0
2017-01-01,18:22:30,60.99399999999969,0
2017-01-01,18:37:30,53.28533333333417,0
2017-01-01,18:52:30,47.97366666666767,0
2017-01-01,19:07:30,45.111277777778035,0
2017-01-01,19:22:30,41.82772222222138,0
2017-01-01,19:37:30,38.6734444444437,0
2017-01-01,19:52:30,34.880277777779156,0
2017-01-01,20:07:30,52.709333333335046,0
2017-01-01,20:22:30,53.50577777777926,0
2017-01-01,20:37:30,41.211333333332725,0
2017-01-01,20:52:30,39.91755555555665,0
2017-01-01,21:07:30,51.644333333334544,0
2017-01-01,21:22:30,48.13144444444333,0
2017-01-01,21:37:30,49.80777777777712,0
2017-01-01,21:52:30,64.11394444444522,0
2017-01-01,22:07:30,73.76400000000012,0
2017-01-01,22:22:30,70.13205555555669,0
2017-01-01,22:37:30,79.40211111111056,0
2017-01-01,22:52:30,112.4137777777787,0
2017-01-01,23:07:30,104.09850000000006,0
2017-01-01,23:22:30,80.29311111111201,0
2017-01-01,23:37:30,80.49683333333451,0
2017-01-01,23:52:30,90.68572222222248,0
